duration,protocol_type,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,service
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,vmnet
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,4,0,0,0,private
0,tcp,SF,334,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,ldap
0,tcp,S0,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,finger
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,ldap
0,tcp,RSTR,0,0,0,0,0,klogin
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,http
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,520,0,0,0,0,ecr_i
21927,tcp,RSTR,1,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,discard
0,tcp,REJ,0,0,0,0,0,ctf
0,tcp,S0,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,efs
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,private
5290,tcp,RSTR,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,private
5036,tcp,SF,5133876,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,udp,SF,1,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,RSTO,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,hostnames
0,icmp,SF,8,0,0,0,0,eco_i
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,daytime
0,tcp,S0,0,0,0,0,0,time
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,name
0,tcp,S0,0,0,0,0,0,name
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,uucp_path
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,OTH,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,REJ,0,0,0,0,0,vmnet
0,tcp,SH,0,0,0,0,0,ldap
0,udp,SF,28,0,0,3,0,private
0,udp,SF,1,0,0,0,0,private
0,icmp,SF,20,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,name
0,tcp,S0,0,0,0,0,0,private
14380,tcp,RSTR,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,link
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,whois
0,icmp,SF,20,0,0,0,0,eco_i
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,netbios_ns
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nntp
0,tcp,S0,0,0,0,0,0,uucp
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,name
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,ftp
0,tcp,REJ,0,0,0,0,0,private
27,tcp,RSTR,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,http
0,tcp,REJ,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,link
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,REJ,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,echo
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,sql_net
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netbios_ns
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,S0,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,imap4
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,private
0,tcp,RSTO,0,0,0,0,0,echo
0,tcp,S0,0,0,0,0,0,finger
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,RSTO,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,uucp_path
0,tcp,S0,0,0,0,0,0,uucp_path
0,tcp,S0,0,0,0,0,0,whois
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,login
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,Z39_50
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,18,0,0,0,0,eco_i
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,netbios_ns
0,udp,SF,1,74,0,0,0,private
0,tcp,RSTR,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
0,udp,SF,28,0,0,3,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,tcp,RSTR,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,name
0,tcp,REJ,0,0,0,0,0,csnet_ns
0,tcp,RSTO,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,finger
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,REJ,0,0,0,0,0,iso_tsap
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,klogin
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,telnet
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,vmnet
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,S0,0,0,0,0,0,link
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,udp,SF,40,444,0,0,0,other
0,tcp,S0,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,courier
0,tcp,REJ,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,uucp
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,daytime
0,tcp,S0,0,0,0,0,0,discard
0,tcp,RSTO,0,0,0,0,0,discard
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,netbios_ssn
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,RSTO,0,0,0,0,0,telnet
0,icmp,SF,1032,0,0,0,0,ecr_i
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,link
0,tcp,RSTO,0,0,0,0,0,exec
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,sql_net
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,link
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netstat
0,udp,SF,1,0,0,0,0,private
0,icmp,SF,18,0,0,0,0,eco_i
5,tcp,SF,0,15,0,0,0,ssh
0,tcp,REJ,0,0,0,0,0,netbios_ns
0,tcp,REJ,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,whois
0,tcp,REJ,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,shell
0,tcp,S0,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,mtp
0,tcp,REJ,0,0,0,0,0,gopher
40053,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,Z39_50
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
479,tcp,RSTR,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,nnsp
0,udp,SF,28,0,0,3,0,private
0,tcp,REJ,0,0,0,0,0,private
1,tcp,SF,1213,2449,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,systat
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,334,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,uucp_path
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,SF,334,0,0,0,0,ftp_data
1,tcp,SF,1276,2451,0,0,0,ftp
0,tcp,S0,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,vmnet
0,udp,SF,28,0,0,3,0,private
0,tcp,RSTR,0,0,0,0,0,link
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,pop_2
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,ctf
0,tcp,S0,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,vmnet
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,time
0,tcp,S0,0,0,0,0,0,efs
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,discard
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,echo
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,REJ,0,0,0,0,0,sql_net
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
1,tcp,RSTOS0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,mtp
0,tcp,S0,0,0,0,0,0,hostnames
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,auth
0,tcp,SF,246,0,0,0,0,ftp_data
0,tcp,REJ,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,rje
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,klogin
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,rje
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,csnet_ns
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
4,tcp,SF,832,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,whois
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,pop_3
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,S0,0,0,0,0,0,kshell
0,icmp,SF,1032,0,0,0,0,ecr_i
0,udp,SF,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,nnsp
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,RSTR,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,ctf
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,imap4
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,efs
0,tcp,RSTO,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,Z39_50
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,REJ,0,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,telnet
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
5698,tcp,RSTR,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,ftp
0,tcp,REJ,0,0,0,0,0,private
0,tcp,RSTR,0,0,0,0,0,time
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,RSTR,54540,8314,0,0,0,http
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,REJ,0,0,0,0,0,http_443
0,tcp,S0,0,0,0,0,0,nnsp
1,tcp,SF,0,89,0,0,0,smtp
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,efs
0,tcp,S0,0,0,0,0,0,private
8,tcp,RSTR,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http_443
0,tcp,REJ,0,0,0,0,0,csnet_ns
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,S0,0,0,0,0,0,imap4
0,icmp,SF,8,0,0,0,0,eco_i
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,domain
0,tcp,S0,0,0,0,0,0,auth
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,netbios_dgm
36280,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,time
0,tcp,REJ,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,ftp_data
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
2,tcp,SF,1268,2451,0,0,0,ftp
0,tcp,REJ,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,uucp
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1480,0,0,1,0,ecr_i
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,systat
0,icmp,SF,18,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netbios_ssn
0,tcp,REJ,0,0,0,0,0,ssh
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,1,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,REJ,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,udp,SF,1,0,0,0,0,other
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,kshell
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,telnet
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,login
0,tcp,S0,0,0,0,0,0,daytime
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,netbios_ssn
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,http
0,tcp,S0,0,0,0,0,0,private
41254,tcp,RSTR,1,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,udp,SF,100,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,vmnet
0,tcp,S0,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,REJ,0,0,0,0,0,auth
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,mtp
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,SH,0,0,0,0,0,private
1,tcp,SF,1190,2447,0,0,0,ftp
0,tcp,RSTR,0,0,0,0,0,private
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,csnet_ns
0,tcp,S0,0,0,0,0,0,private
0,udp,SF,28,0,0,3,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,iso_tsap
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,uucp
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,1032,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,vmnet
0,tcp,REJ,0,0,0,0,0,name
0,tcp,S0,0,0,0,0,0,uucp_path
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,REJ,0,0,0,0,0,private
0,udp,SF,100,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,hostnames
0,tcp,S0,0,0,0,0,0,netstat
0,tcp,REJ,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,kshell
0,tcp,REJ,0,0,0,0,0,private
13428,tcp,RSTR,1,0,0,0,0,other
0,tcp,S0,0,0,0,0,0,vmnet
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,Z39_50
0,tcp,REJ,0,0,0,0,0,courier
0,tcp,S0,0,0,0,0,0,netbios_dgm
0,tcp,REJ,0,0,0,0,0,netbios_ns
0,tcp,REJ,0,0,0,0,0,systat
0,tcp,S0,0,0,0,0,0,daytime
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
30438,tcp,RSTR,1,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,hostnames
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,gopher
0,tcp,RSTO,0,0,0,0,0,echo
0,tcp,S0,0,0,0,0,0,ctf
0,tcp,S0,0,0,0,0,0,private
0,tcp,REJ,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,sql_net
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,SF,54540,8314,0,0,0,http
0,tcp,S0,0,0,0,0,0,supdup
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,icmp,SF,8,0,0,0,0,eco_i
0,tcp,S0,0,0,0,0,0,netbios_ns
0,tcp,S0,0,0,0,0,0,bgp
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,private
0,icmp,SF,520,0,0,0,0,ecr_i
0,tcp,S0,0,0,0,0,0,hostnames
0,udp,SF,28,0,0,3,0,private
0,tcp,S0,0,0,0,0,0,private
0,tcp,S0,0,0,0,0,0,finger
0,tcp,S0,0,0,0,0,0,nnsp
0,tcp,S0,0,0,0,0,0,csnet_ns
